rxn_index,rxn,min,max,subsystem
519,MAR04700,0,-0,"Glycine, serine and threonine metabolism"
520,MAR04742,0,1000,"Glycine, serine and threonine metabolism"
521,MAR04792,0,-0,"Glycine, serine and threonine metabolism"
522,MAR05392,0,516.930627391409,"Glycine, serine and threonine metabolism"
523,MAR05393,0,516.930627391409,"Glycine, serine and threonine metabolism"
524,MAR06409,-1000,-3.81513749516671e-05,"Glycine, serine and threonine metabolism"
525,MAR07702,-1000,-0,"Glycine, serine and threonine metabolism"
526,MAR08440,0,-0,"Glycine, serine and threonine metabolism"
527,MAR08441,0,-0,"Glycine, serine and threonine metabolism"
528,MAR09718,0,-0,"Glycine, serine and threonine metabolism"
529,MAR09486,0,-0,"Glycine, serine and threonine metabolism"
530,MAR04428,0,999.990493110868,Histidine metabolism
531,MAR04430,0,-0,Histidine metabolism
532,MAR04431,0,-0,Histidine metabolism
533,MAR05338,0,1000,Histidine metabolism
534,MAR05339,0,1000,Histidine metabolism
535,MAR08783,0,-0,Histidine metabolism
536,MAR08784,0,-0,Histidine metabolism
537,MAR04239,0,823.697290641667,Lysine metabolism
538,MAR04288,0,823.697290641665,Lysine metabolism
539,MAR04596,-1000,1000,Lysine metabolism
540,MAR04597,-1000,1000,Lysine metabolism
541,MAR04599,0,823.6972904912,Lysine metabolism
542,MAR04667,0,823.697290641667,Lysine metabolism
543,MAR04668,0,823.697290491201,Lysine metabolism
544,MAR04737,0,-0,Lysine metabolism
545,MAR04739,0,823.697290491201,Lysine metabolism
546,MAR06415,0,823.6972904912,Lysine metabolism
547,MAR06975,1.60963099915534e-06,182.153477069678,Lysine metabolism
548,MAR06976,1.60963099915534e-06,182.153477069678,Lysine metabolism
549,MAR06977,1.60963099915534e-06,182.153477069678,Lysine metabolism
550,MAR06978,1.60963099915534e-06,182.153477069678,Lysine metabolism
551,MAR06979,1.60963099915534e-06,182.153477069678,Lysine metabolism
552,MAR06980,1.60963099915534e-06,182.153477069678,Lysine metabolism
553,MAR06981,1.60963099915534e-06,182.153477069678,Lysine metabolism
554,MAR08025,0,-0,Lysine metabolism
555,MAR08026,0,-0,Lysine metabolism
556,MAR08027,0,-0,Lysine metabolism
557,MAR08029,0,-0,Lysine metabolism
558,MAR03164,0,856.888190902049,Tryptophan metabolism
559,MAR03166,0,856.888190902049,Tryptophan metabolism
560,MAR03885,0,856.888190913568,Tryptophan metabolism
561,MAR08091,0,-0,Tryptophan metabolism
562,MAR08092,0,-0,Tryptophan metabolism
563,MAR08563,0,-0,Tryptophan metabolism
564,MAR08564,0,-0,Tryptophan metabolism
565,MAR08566,0,999.95029831315,Tryptophan metabolism
566,MAR03935,-1000,1000,Tyrosine metabolism
567,MAR04681,0,-0,Tyrosine metabolism
568,MAR04682,0,-0,Tyrosine metabolism
569,MAR04683,0,1000,Tyrosine metabolism
570,MAR04685,0,1000,Tyrosine metabolism
571,MAR04686,0,1000,Tyrosine metabolism
572,MAR04687,0,1000,Tyrosine metabolism
573,MAR04702,0,-0,Tyrosine metabolism
574,MAR04703,0,-0,Tyrosine metabolism
575,MAR04704,0,-0,Tyrosine metabolism
576,MAR07701,0,1000,Tyrosine metabolism
577,MAR08529,0,-0,Tyrosine metabolism
578,MAR08530,-1000,1000,Tyrosine metabolism
579,MAR08537,0,0.0853244650420829,Tyrosine metabolism
580,MAR03206,3.81513749516671e-05,999.982925062658,"Valine, leucine, and isoleucine metabolism"
581,MAR03208,0,894.391948625146,"Valine, leucine, and isoleucine metabolism"
582,MAR03211,0,649.528341265562,"Valine, leucine, and isoleucine metabolism"
583,MAR03213,0,894.391948625146,"Valine, leucine, and isoleucine metabolism"
584,MAR03215,0,894.391948818253,"Valine, leucine, and isoleucine metabolism"
585,MAR03744,0,-0,"Valine, leucine, and isoleucine metabolism"
586,MAR03757,0,-0,"Valine, leucine, and isoleucine metabolism"
587,MAR03761,0,-0,"Valine, leucine, and isoleucine metabolism"
588,MAR03778,3.81513749516671e-05,999.982925062658,"Valine, leucine, and isoleucine metabolism"
589,MAR03795,0,-0,"Valine, leucine, and isoleucine metabolism"
590,MAR04797,0,-0,"Valine, leucine, and isoleucine metabolism"
591,MAR06417,0,-0,"Valine, leucine, and isoleucine metabolism"
592,MAR06419,3.81513749516671e-05,999.982925062658,"Valine, leucine, and isoleucine metabolism"
593,MAR06420,3.81513749516671e-05,999.982925062658,"Valine, leucine, and isoleucine metabolism"
594,MAR06421,0,-0,"Valine, leucine, and isoleucine metabolism"
595,MAR06422,0,-0,"Valine, leucine, and isoleucine metabolism"
596,MAR03765,0,-0,"Valine, leucine, and isoleucine metabolism"
597,MAR06924,0,-0,"Valine, leucine, and isoleucine metabolism"
598,MAR08088,0,-0,"Valine, leucine, and isoleucine metabolism"
599,MAR04214,0,0.013882402253055,"Phenylalanine, tyrosine and tryptophan biosynthesis"
600,MAR04216,0,0.013882402253055,"Phenylalanine, tyrosine and tryptophan biosynthesis"
601,MAR04218,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
602,MAR04219,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
603,MAR04222,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
604,MAR04224,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
605,MAR04225,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
606,MAR04242,0,823.697290641666,"Phenylalanine, tyrosine and tryptophan biosynthesis"
607,MAR04243,0,823.697290491201,"Phenylalanine, tyrosine and tryptophan biosynthesis"
608,MAR04244,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
609,MAR04246,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
610,MAR06707,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
611,MAR06713,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
612,MAR06714,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
613,MAR06716,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
614,MAR06717,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
615,MAR06718,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
616,MAR06719,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
617,MAR06725,0.0340734524876325,0.0779855126261282,"Phenylalanine, tyrosine and tryptophan biosynthesis"
618,MAR06728,0,0.0853244650421452,"Phenylalanine, tyrosine and tryptophan biosynthesis"
619,MAR06730,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
620,MAR06731,0,0.0853244650420643,"Phenylalanine, tyrosine and tryptophan biosynthesis"
621,MAR06734,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
622,MAR06736,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
623,MAR06743,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
624,MAR06745,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
625,MAR06746,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
626,MAR06747,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
627,MAR06748,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
628,MAR06749,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
629,MAR06750,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
630,MAR06751,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
631,MAR06752,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
632,MAR06753,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
633,MAR06754,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
634,MAR06755,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
635,MAR06756,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
636,MAR06758,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
637,MAR06760,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
638,MAR06761,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
639,MAR06762,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
640,MAR06763,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
641,MAR06764,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
642,MAR06766,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
643,MAR06767,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
644,MAR06768,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
645,MAR06774,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
646,MAR06776,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
647,MAR06778,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
648,MAR06787,0,0.0853244650420829,"Phenylalanine, tyrosine and tryptophan biosynthesis"
649,MAR06789,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
650,MAR06790,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
651,MAR06791,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
652,MAR06808,0,0.085324465042069,"Phenylalanine, tyrosine and tryptophan biosynthesis"
653,MAR06811,-0.0853244650420493,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
654,MAR06813,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
655,MAR06817,-1000,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
656,MAR06829,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
657,MAR06831,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
658,MAR06838,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
659,MAR06839,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
660,MAR06844,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
661,MAR06845,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
662,MAR06850,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
663,MAR06851,0,1000,"Phenylalanine, tyrosine and tryptophan biosynthesis"
664,MAR06876,-0.0853244650420493,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
665,MAR06883,-0.0853244650420493,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
666,MAR07628,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
667,MAR07756,0,-0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
668,MAR03875,0.160479359475665,730.735452196571,Cysteine and methionine metabolism
669,MAR03877,0.16047935947625,730.58761916013,Cysteine and methionine metabolism
670,MAR03881,0,-0,Cysteine and methionine metabolism
671,MAR03912,0,-0,Cysteine and methionine metabolism
672,MAR03917,0.16047935947625,730.58761916013,Cysteine and methionine metabolism
673,MAR03920,0,-0,Cysteine and methionine metabolism
674,MAR03928,0,-0,Cysteine and methionine metabolism
675,MAR03995,0,-0,Cysteine and methionine metabolism
676,MAR04189,0,666.633533947479,Cysteine and methionine metabolism
677,MAR04302,0,1000,Cysteine and methionine metabolism
678,MAR05385,0,520.821092913236,Cysteine and methionine metabolism
679,MAR05386,0,520.821092913236,Cysteine and methionine metabolism
680,MAR05387,0,520.821092913236,Cysteine and methionine metabolism
681,MAR05389,0,520.821092913236,Cysteine and methionine metabolism
682,MAR05418,0,-0,Cysteine and methionine metabolism
683,MAR05419,0,-0,Cysteine and methionine metabolism
684,MAR06515,0,-0,Cysteine and methionine metabolism
685,MAR06518,0,-0,Cysteine and methionine metabolism
686,MAR06519,0,-0,Cysteine and methionine metabolism
687,MAR06520,0,-0,Cysteine and methionine metabolism
688,MAR08066,0,-0,Cysteine and methionine metabolism
689,MAR08067,0,-0,Cysteine and methionine metabolism
690,MAR08068,0,-0,Cysteine and methionine metabolism
691,MAR08069,0,-0,Cysteine and methionine metabolism
692,MAR03868,0,999.953556572211,Glutathione metabolism
693,MAR03869,0,989.956352853852,Glutathione metabolism
694,MAR03889,0,999.999659747512,Glutathione metabolism
695,MAR03933,-1000,1000,Glutathione metabolism
696,MAR03937,0,-0,Glutathione metabolism
697,MAR04116,1.879848e-06,999.953558452059,Glutathione metabolism
698,MAR04120,0,333.692172394245,Glutathione metabolism
699,MAR04121,0,989.956352853852,Glutathione metabolism
700,MAR04175,0,999.999659747512,Glutathione metabolism
701,MAR04176,0,999.999659747512,Glutathione metabolism
702,MAR04324,0.000340252488030185,1000,Glutathione metabolism
703,MAR04326,0.000340252488030185,1000,Glutathione metabolism
704,MAR04328,0,999.999659747512,Glutathione metabolism
705,MAR04329,0,999.999659747512,Glutathione metabolism
706,MAR04708,0,999.999659747512,Glutathione metabolism
707,MAR08769,0,999.999659747512,Glutathione metabolism
708,MAR08770,0,999.999659747512,Glutathione metabolism
709,MAR04078,0,510.710900129293,Beta-alanine metabolism
710,MAR04079,0,510.710899506497,Beta-alanine metabolism
711,MAR04330,-510.7108995065,-0,Beta-alanine metabolism
712,MAR04427,0,-0,Beta-alanine metabolism
713,MAR04689,0,695.642755928923,Beta-alanine metabolism
714,MAR04735,0,649.528341265562,Beta-alanine metabolism
715,MAR07992,0,-0,Beta-alanine metabolism
716,MAR07993,0,510.710900129289,Beta-alanine metabolism
717,MAR07128,0,-0,Metabolism of other amino acids
718,MAR07129,0,-0,Metabolism of other amino acids
719,MAR07130,0,-0,Metabolism of other amino acids
720,MAR07131,0,-0,Metabolism of other amino acids
721,MAR07133,0,-0,Metabolism of other amino acids
722,MAR07137,0,-0,Metabolism of other amino acids
723,MAR07140,0,-0,Metabolism of other amino acids
724,MAR07141,0,-0,Metabolism of other amino acids
725,MAR03751,0,1000,"Valine, leucine, and isoleucine metabolism"
726,MAR03753,0,-0,"Valine, leucine, and isoleucine metabolism"
727,MAR03755,0,-0,"Valine, leucine, and isoleucine metabolism"
728,MAR03759,0,-0,"Valine, leucine, and isoleucine metabolism"
729,MAR03763,0,-0,"Valine, leucine, and isoleucine metabolism"
730,MAR03769,-1000,1000,"Valine, leucine, and isoleucine metabolism"
731,MAR03773,0,-0,"Valine, leucine, and isoleucine metabolism"
732,MAR03775,0,-0,"Valine, leucine, and isoleucine metabolism"
733,MAR03783,-999.999961848625,1000,"Valine, leucine, and isoleucine metabolism"
734,MAR03785,3.81513749516671e-05,999.982925062658,"Valine, leucine, and isoleucine metabolism"
735,MAR03790,0,-0,"Valine, leucine, and isoleucine metabolism"
736,MAR03792,0,-0,"Valine, leucine, and isoleucine metabolism"
737,MAR03796,-1000,1000,"Valine, leucine, and isoleucine metabolism"
738,MAR03823,3.81513749516671e-05,999.982925062658,"Valine, leucine, and isoleucine metabolism"
739,MAR03988,0,-0,Amino sugar and nucleotide sugar metabolism
740,MAR04124,0,-0,Amino sugar and nucleotide sugar metabolism
741,MAR04158,0.00097752096,432.999185751999,Amino sugar and nucleotide sugar metabolism
742,MAR04159,0,-0,Amino sugar and nucleotide sugar metabolism
743,MAR04299,0,999.99902247904,Amino sugar and nucleotide sugar metabolism
744,MAR04300,0.00097752096,1000,Amino sugar and nucleotide sugar metabolism
745,MAR04494,0,-0,Amino sugar and nucleotide sugar metabolism
746,MAR04524,0,-0,Amino sugar and nucleotide sugar metabolism
747,MAR04525,0,-0,Amino sugar and nucleotide sugar metabolism
748,MAR04526,0,-0,Amino sugar and nucleotide sugar metabolism
749,MAR04528,0,1000,Amino sugar and nucleotide sugar metabolism
750,MAR04529,0,1000,Amino sugar and nucleotide sugar metabolism
751,MAR04530,0,1000,Amino sugar and nucleotide sugar metabolism
752,MAR04532,0,-0,Amino sugar and nucleotide sugar metabolism
753,MAR04536,0.00131103360001816,300,Amino sugar and nucleotide sugar metabolism
754,MAR04628,0.00097752096,1000,Amino sugar and nucleotide sugar metabolism
755,MAR04629,0,999.99902247904,Amino sugar and nucleotide sugar metabolism
756,MAR04631,0.00097752096,432.999185751999,Amino sugar and nucleotide sugar metabolism
757,MAR08371,0,-0,Amino sugar and nucleotide sugar metabolism
758,MAR08373,-1000,-0,Amino sugar and nucleotide sugar metabolism
759,MAR08375,0,-0,Amino sugar and nucleotide sugar metabolism
760,MAR08377,0.00131103360001816,1000,Amino sugar and nucleotide sugar metabolism
761,MAR05130,0.00814458433388998,0.0122168765008421,Aminoacyl-tRNA biosynthesis
762,MAR05131,0.0266464487802105,0.0399696731702849,Aminoacyl-tRNA biosynthesis
763,MAR05132,0.0133238785562105,0.0199858178343075,Aminoacyl-tRNA biosynthesis
764,MAR05133,0.015095980336,0.022672168224,Aminoacyl-tRNA biosynthesis
765,MAR05134,0.0207910877355789,0.0311866316033399,Aminoacyl-tRNA biosynthesis
766,MAR05135,0.00495426066694499,0.00743139100041749,Aminoacyl-tRNA biosynthesis
767,MAR05136,0.0158215900016699,0.0237323850025263,Aminoacyl-tRNA biosynthesis
768,MAR05137,0.0285861253141053,0.0428791879711199,Aminoacyl-tRNA biosynthesis
769,MAR05138,0.024215200735579,0.0363228011033399,Aminoacyl-tRNA biosynthesis
770,MAR05139,0.00943921460358838,0.014919460121649,Aminoacyl-tRNA biosynthesis
771,MAR05140,0.0168831928462999,0.0253247892694499,Aminoacyl-tRNA biosynthesis
772,MAR05141,0.0375455791755789,0.0588733991695462,Aminoacyl-tRNA biosynthesis
773,MAR05142,0.0280290565587368,0.0420435848380648,Aminoacyl-tRNA biosynthesis
774,MAR05143,0.00846234862315789,0.0126935229347368,Aminoacyl-tRNA biosynthesis
775,MAR05145,0.0163192897458947,0.0287964157604211,Aminoacyl-tRNA biosynthesis
776,MAR05146,0.017908806424,0.0268632096359774,Aminoacyl-tRNA biosynthesis
777,MAR05147,0.0233556047578947,0.0350334071368124,Aminoacyl-tRNA biosynthesis
778,MAR05148,0.0220581686621053,0.0346131005114977,Aminoacyl-tRNA biosynthesis
779,MAR05149,0.00319032366694499,0.00478548550041749,Aminoacyl-tRNA biosynthesis
780,MAR05150,0.0242511900025263,0.0363767850037574,Aminoacyl-tRNA biosynthesis
781,MAR07171,0,-0,O-glycan metabolism
782,MAR07174,0,-0,O-glycan metabolism
783,MAR07175,0,-0,O-glycan metabolism
784,MAR07180,0,-0,O-glycan metabolism
785,MAR07181,0,-0,O-glycan metabolism
786,MAR07436,0,-0,O-glycan metabolism
787,MAR07438,0,-0,O-glycan metabolism
788,MAR07440,0,-0,O-glycan metabolism
789,MAR08257,0,-0,O-glycan metabolism
790,MAR01532,0,-0,N-glycan metabolism
791,MAR07254,0,-0,N-glycan metabolism
792,MAR07261,0,-0,N-glycan metabolism
793,MAR07263,0,-0,N-glycan metabolism
794,MAR07264,0,-0,N-glycan metabolism
795,MAR07265,0,-0,N-glycan metabolism
796,MAR07266,0,-0,N-glycan metabolism
797,MAR07267,0,-0,N-glycan metabolism
798,MAR07268,0,-0,N-glycan metabolism
799,MAR07269,0,-0,N-glycan metabolism
800,MAR07270,0,-0,N-glycan metabolism
801,MAR07271,0,-0,N-glycan metabolism
802,MAR07274,0,-0,N-glycan metabolism
803,MAR07275,0,-0,N-glycan metabolism
804,MAR07276,0,-0,N-glycan metabolism
805,MAR07277,0,-0,N-glycan metabolism
806,MAR07278,0,-0,N-glycan metabolism
807,MAR07279,0,-0,N-glycan metabolism
808,MAR07280,0,-0,N-glycan metabolism
809,MAR07281,0,-0,N-glycan metabolism
810,MAR07285,0,-0,N-glycan metabolism
811,MAR07286,0,-0,N-glycan metabolism
812,MAR07287,0,-0,N-glycan metabolism
813,MAR07288,0,-0,N-glycan metabolism
814,MAR07289,0,-0,N-glycan metabolism
815,MAR07290,0,-0,N-glycan metabolism
816,MAR07291,0,-0,N-glycan metabolism
817,MAR07293,0,-0,N-glycan metabolism
819,MAR07308,0,-0,N-glycan metabolism
820,MAR07309,0,-0,N-glycan metabolism
821,MAR07310,0,-0,N-glycan metabolism
